average_metric,case_identifier,dimensions,entity_id,entity_metric,entity_type,level_id,level_metric,level_type,metric_name,metric_sums,metric_weight,profit_in_actions
0.07636747514716423,0,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.3125788820777132,adsquad_id,0,0.07636747514716423,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 1706.0, 'impressions': 4878690.0, 'shares': 0.0, 'spend': 8551.220477, 'story_opens': 0.0, 'swipes': 30567.0, 'total_installs': 0.0, 'video_views': 277341.0, 'view_completion': 27357.0, 'costPerFullVideoView': 0.3125788820777132, 'conversionToFullVideoView': 0.0986403020108819, 'costPerVideoView': 0.030832875330369474, 'conversionToVideoView': 0.05684743240501036, 'cpm': 1.7527697961952902}",100,1432.5717670418344
0.018771691470813444,20,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.0761934855064517,adsquad_id,0,0.018771691470813444,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 6824.0, 'impressions': 4745600.0, 'shares': 0.0, 'spend': 8337.700731999998, 'story_opens': 0.0, 'swipes': 29596.999999999996, 'total_installs': 0.0, 'video_views': 269239.0, 'view_completion': 109428.0, 'costPerFullVideoView': 0.0761934855064517, 'conversionToFullVideoView': 0.4064344318616545, 'costPerVideoView': 0.030967655993373908, 'conversionToVideoView': 0.05673444875252866, 'cpm': 1.7569328919420089}",100,5667.05326428009
0.018771691470813444,29,"{'age': ['25-34'], 'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']}",7561503d-9e57-48f3-8ea5-c8df69e19604,0.10376259140256608,adsquad_id,7561503d-9e57-48f3-8ea5-c8df69e19604,0.0761934855064517,adsquad_id,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 1706.0, 'impressions': 1652335.0, 'shares': 0.0, 'spend': 2838.633213, 'story_opens': 0.0, 'swipes': 9491.000000000002, 'total_installs': 0.0, 'video_views': 86029.0, 'view_completion': 27357.0, 'costPerFullVideoView': 0.10376259140256608, 'conversionToFullVideoView': 0.31799741947482824, 'costPerVideoView': 0.03299623630403701, 'conversionToVideoView': 0.05206510786250972, 'cpm': 1.717952602226546}",100,5667.05326428009
0.0006681786127973836,8,"{'make': ['apple'], 'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']}",7561503d-9e57-48f3-8ea5-c8df69e19604,0.009546282575452963,adsquad_id,7561503d-9e57-48f3-8ea5-c8df69e19604,0.003826628691801792,adsquad_id,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 40944.0, 'impressions': 3532703.9999999995, 'shares': 0.0, 'spend': 6267.783658, 'story_opens': 0.0, 'swipes': 26991.0, 'total_installs': 0.0, 'video_views': 149531.0, 'view_completion': 656568.0, 'costPerFullVideoView': 0.009546282575452963, 'conversionToFullVideoView': 4.390848720332238, 'costPerVideoView': 0.041916282630357585, 'conversionToVideoView': 0.04232763345018434, 'cpm': 1.7742170467721046}",100,162008.24594878187
0.0006681786127973836,8,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.003826628691801792,adsquad_id,0,0.0006681786127973836,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 126244.0, 'impressions': 4406276.000000001, 'shares': 0.0, 'spend': 7746.696003, 'story_opens': 0.0, 'swipes': 28724.000000000004, 'total_installs': 0.0, 'video_views': 235679.00000000003, 'view_completion': 2024418.0, 'costPerFullVideoView': 0.003826628691801792, 'conversionToFullVideoView': 8.58972585593116, 'costPerVideoView': 0.03286969141501788, 'conversionToVideoView': 0.05348711701218897, 'cpm': 1.7581050308696047}",100,162008.24594878187
0.03754899401588935,36,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.15242110854625873,adsquad_id,0,0.03754899401588935,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 3412.0, 'impressions': 4746674.999999999, 'shares': 0.0, 'spend': 8339.568533, 'story_opens': 0.0, 'swipes': 29601.000000000007, 'total_installs': 0.0, 'video_views': 269303.99999999994, 'view_completion': 54714.0, 'costPerFullVideoView': 0.15242110854625873, 'conversionToFullVideoView': 0.20316816683005084, 'costPerVideoView': 0.03096711720954758, 'conversionToVideoView': 0.05673529365292547, 'cpm': 1.7569284884682437}",100,2833.8069344497517
0.0008487572902078152,46,"{'region': ['idf'], 'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']}",7561503d-9e57-48f3-8ea5-c8df69e19604,0.0193612025075849,adsquad_id,7561503d-9e57-48f3-8ea5-c8df69e19604,0.00415850999794893,adsquad_id,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 13648.0, 'impressions': 2368112.0000000005, 'shares': 0.0, 'spend': 4237.315336000001, 'story_opens': 0.0, 'swipes': 15765.0, 'total_installs': 0.0, 'video_views': 124425.99999999999, 'view_completion': 218856.0, 'costPerFullVideoView': 0.0193612025075849, 'conversionToFullVideoView': 1.758924983524344, 'costPerVideoView': 0.03405490280166525, 'conversionToVideoView': 0.05254227840575106, 'cpm': 1.7893221840858877}",100,130037.46024894182
0.0008487572902078152,46,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.00415850999794893,adsquad_id,0,0.0008487572902078152,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 122832.0, 'impressions': 4662441.000000001, 'shares': 0.0, 'spend': 8191.033777000001, 'story_opens': 0.0, 'swipes': 29163.000000000007, 'total_installs': 0.0, 'video_views': 263427.0, 'view_completion': 1969704.0, 'costPerFullVideoView': 0.00415850999794893, 'conversionToFullVideoView': 7.477228985639285, 'costPerVideoView': 0.03109413149373451, 'conversionToVideoView': 0.05649980342914794, 'cpm': 1.7568123171960779}",100,130037.46024894182
0.012097768084177703,43,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.0498933653285195,adsquad_id,0,0.012097768084177703,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 221780.0, 'impressions': 102260349.0, 'shares': 0.0, 'spend': 177441.26338800002, 'story_opens': 0.0, 'swipes': 616282.0, 'total_installs': 0.0, 'video_views': 5504769.999999999, 'view_completion': 3556410.0, 'costPerFullVideoView': 0.0498933653285195, 'conversionToFullVideoView': 0.6460596900506289, 'costPerVideoView': 0.032234092139726105, 'conversionToVideoView': 0.05383093304326586, 'cpm': 1.7351912556840583}",100,188106.26650234533
0.07636747514716423,1,{'adsquad_id': ['99bd2792-dc31-4aba-82c4-4954015af14c']},99bd2792-dc31-4aba-82c4-4954015af14c,0.3050072792607073,adsquad_id,0,0.07636747514716423,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 2286.0, 'impressions': 5388363.0, 'shares': 0.0, 'spend': 8581.379802, 'story_opens': 0.0, 'swipes': 33590.0, 'total_installs': 0.0, 'video_views': 305855.0, 'view_completion': 28135.0, 'costPerFullVideoView': 0.3050072792607073, 'conversionToFullVideoView': 0.09198803354530742, 'costPerVideoView': 0.02805701983619689, 'conversionToVideoView': 0.05676213722052505, 'cpm': 1.592576409941201}",100,1523.9874172270715
