average_metric,case_identifier,dimensions,entity_id,entity_metric,entity_type,level_id,level_metric,level_type,metric_name,metric_sums,metric_weight,profit_in_actions
0.07966142317593981,0,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.31218150865785316,adsquad_id,0,0.07966142317593981,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 1768.0, 'impressions': 4960734.0, 'shares': 0.0, 'spend': 8689.884475, 'story_opens': 0.0, 'swipes': 31271.0, 'total_installs': 0.0, 'video_views': 281873.0, 'view_completion': 27836.0, 'costPerFullVideoView': 0.31218150865785316, 'conversionToFullVideoView': 0.09875369403951426, 'costPerVideoView': 0.0308290771907916, 'conversionToVideoView': 0.05682082530528748, 'cpm': 1.7517336093811926}",100,409.216007789333
0.019580317583118255,14,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.07612771887124585,adsquad_id,0,0.019580317583118255,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 7072.0, 'impressions': 4827644.0, 'shares': 0.0, 'spend': 8476.364729999998, 'story_opens': 0.0, 'swipes': 30300.999999999996, 'total_installs': 0.0, 'video_views': 273771.0, 'view_completion': 111344.0, 'costPerFullVideoView': 0.07612771887124585, 'conversionToFullVideoView': 0.40670487378137204, 'costPerVideoView': 0.030961514294793813, 'conversionToVideoView': 0.056709028254776035, 'cpm': 1.7557973889541145}",100,1660.3417144123
0.019580317583118255,25,"{'age': ['21-24'], 'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']}",7561503d-9e57-48f3-8ea5-c8df69e19604,0.10447825345726464,adsquad_id,7561503d-9e57-48f3-8ea5-c8df69e19604,0.07612771887124585,adsquad_id,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 1768.0, 'impressions': 1651520.6318247935, 'shares': 0.0, 'spend': 2908.2566632364183, 'story_opens': 0.0, 'swipes': 11373.09657850899, 'total_installs': 0.0, 'video_views': 70507.45861804103, 'view_completion': 27836.0, 'costPerFullVideoView': 0.10447825345726464, 'conversionToFullVideoView': 0.39479511168875814, 'costPerVideoView': 0.04124750374270717, 'conversionToVideoView': 0.042692447953336266, 'cpm': 1.7609569067405688}",100,1660.3417144123
0.000700811069566524,8,"{'make': ['apple'], 'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']}",7561503d-9e57-48f3-8ea5-c8df69e19604,0.009546727887399924,adsquad_id,7561503d-9e57-48f3-8ea5-c8df69e19604,0.003827207412066826,adsquad_id,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 42464.0, 'impressions': 3597205.3990568332, 'shares': 0.0, 'spend': 6379.400429469364, 'story_opens': 0.0, 'swipes': 27649.58040169987, 'total_installs': 0.0, 'video_views': 152408.70065810997, 'view_completion': 668229.0, 'costPerFullVideoView': 0.009546727887399924, 'conversionToFullVideoView': 4.384454411818662, 'costPerVideoView': 0.04185719320434285, 'conversionToVideoView': 0.042368640027636635, 'cpm': 1.7734323514420407}",100,51016.24129668255
0.000700811069566524,8,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.003827207412066826,adsquad_id,0,0.000700811069566524,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 130911.0, 'impressions': 4488320.000000001, 'shares': 0.0, 'spend': 7885.360001, 'story_opens': 0.0, 'swipes': 29428.000000000004, 'total_installs': 0.0, 'video_views': 240211.00000000003, 'view_completion': 2060343.0, 'costPerFullVideoView': 0.003827207412066826, 'conversionToFullVideoView': 8.57722169259526, 'costPerVideoView': 0.03282680643684094, 'conversionToVideoView': 0.05351913410808498, 'cpm': 1.7568622560334377}",100,51016.24129668255
0.039166446835162905,30,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.15228898783948844,adsquad_id,0,0.039166446835162905,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 3536.0, 'impressions': 4828718.999999999, 'shares': 0.0, 'spend': 8478.232531, 'story_opens': 0.0, 'swipes': 30305.000000000007, 'total_installs': 0.0, 'video_views': 273835.99999999994, 'view_completion': 55672.0, 'costPerFullVideoView': 0.15228898783948844, 'conversionToFullVideoView': 0.20330416745789454, 'costPerVideoView': 0.03096098588571262, 'conversionToVideoView': 0.05670986445887615, 'cpm': 1.7557933130919405}",100,830.0683476894621
0.0008372521942338612,40,"{'region': ['idf'], 'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']}",7561503d-9e57-48f3-8ea5-c8df69e19604,0.01732854190424418,adsquad_id,7561503d-9e57-48f3-8ea5-c8df69e19604,0.0037716949493677996,adsquad_id,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 17616.0, 'impressions': 2417960.5927245133, 'shares': 0.0, 'spend': 4323.679147611773, 'story_opens': 0.0, 'swipes': 16206.292897935204, 'total_installs': 0.0, 'video_views': 127035.22669372539, 'view_completion': 249512.0, 'costPerFullVideoView': 0.01732854190424418, 'conversionToFullVideoView': 1.9641166194126536, 'costPerVideoView': 0.034035277144314584, 'conversionToVideoView': 0.05253817083535859, 'cpm': 1.7881512050367752}",100,40670.56103758636
0.0008372521942338612,40,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.0037716949493677996,adsquad_id,0,0.0008372521942338612,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 154088.0, 'impressions': 4744485.000000001, 'shares': 0.0, 'spend': 8329.697775, 'story_opens': 0.0, 'swipes': 29867.000000000007, 'total_installs': 0.0, 'video_views': 267959.0, 'view_completion': 2208476.0, 'costPerFullVideoView': 0.0037716949493677996, 'conversionToFullVideoView': 8.24184296851384, 'costPerVideoView': 0.03108571749782616, 'conversionToVideoView': 0.05647799497732629, 'cpm': 1.75565899670881}",100,40670.56103758636
0.012477524548459261,37,{'adsquad_id': ['7561503d-9e57-48f3-8ea5-c8df69e19604']},7561503d-9e57-48f3-8ea5-c8df69e19604,0.04907312262648259,adsquad_id,0,0.012477524548459261,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 229840.0, 'impressions': 102342393.0, 'shares': 0.0, 'spend': 177579.92738600002, 'story_opens': 0.0, 'swipes': 616986.0, 'total_installs': 0.0, 'video_views': 5509301.999999999, 'view_completion': 3618680.0, 'costPerFullVideoView': 0.04907312262648259, 'conversionToFullVideoView': 0.6568309379300682, 'costPerVideoView': 0.03223274516190981, 'conversionToVideoView': 0.05383206155830262, 'cpm': 1.73515512174901}",100,2615.7973684296603
0.07966142317593981,1,{'adsquad_id': ['99bd2792-dc31-4aba-82c4-4954015af14c']},99bd2792-dc31-4aba-82c4-4954015af14c,0.3053548847797156,adsquad_id,0,0.07966142317593981,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 2351.0, 'impressions': 5476470.0, 'shares': 0.0, 'spend': 8719.10338, 'story_opens': 0.0, 'swipes': 34499.0, 'total_installs': 0.0, 'video_views': 310966.0, 'view_completion': 28554.0, 'costPerFullVideoView': 0.3053548847797156, 'conversionToFullVideoView': 0.09182354340989048, 'costPerVideoView': 0.028038767517992322, 'conversionToVideoView': 0.05678219729132087, 'cpm': 1.592102829012119}",100,416.43062217133144
0.019580317583118255,15,{'adsquad_id': ['99bd2792-dc31-4aba-82c4-4954015af14c']},99bd2792-dc31-4aba-82c4-4954015af14c,0.0744264144603208,adsquad_id,0,0.019580317583118255,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 9404.0, 'impressions': 5329874.999999999, 'shares': 0.0, 'spend': 8500.687354000002, 'story_opens': 0.0, 'swipes': 33403.99999999999, 'total_installs': 0.0, 'video_views': 301817.0, 'view_completion': 114216.0, 'costPerFullVideoView': 0.0744264144603208, 'conversionToFullVideoView': 0.37842798782043424, 'costPerVideoView': 0.028165038264908872, 'conversionToVideoView': 0.05662740683411901, 'cpm': 1.594913080325524}",100,1689.1783664628174
0.019580317583118255,26,"{'age': ['21-24'], 'adsquad_id': ['99bd2792-dc31-4aba-82c4-4954015af14c']}",99bd2792-dc31-4aba-82c4-4954015af14c,0.0902853817744731,adsquad_id,99bd2792-dc31-4aba-82c4-4954015af14c,0.0744264144603208,adsquad_id,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 2351.0, 'impressions': 1632597.9871639628, 'shares': 0.0, 'spend': 2578.0087911883047, 'story_opens': 0.0, 'swipes': 11404.348911233777, 'total_installs': 0.0, 'video_views': 63817.98186678884, 'view_completion': 28554.0, 'costPerFullVideoView': 0.0902853817744731, 'conversionToFullVideoView': 0.447428752284936, 'costPerVideoView': 0.040396275716921594, 'conversionToVideoView': 0.039089832505336514, 'cpm': 1.579083651613858}",100,1689.1783664628174
0.000700811069566524,9,"{'make': ['apple'], 'adsquad_id': ['99bd2792-dc31-4aba-82c4-4954015af14c']}",99bd2792-dc31-4aba-82c4-4954015af14c,0.008976758777118307,adsquad_id,99bd2792-dc31-4aba-82c4-4954015af14c,0.00373650289338956,adsquad_id,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 56424.0, 'impressions': 3835550.473370318, 'shares': 0.0, 'spend': 6151.736882924068, 'story_opens': 0.0, 'swipes': 30111.077713624654, 'total_installs': 0.0, 'video_views': 153782.67965439803, 'view_completion': 685296.0, 'costPerFullVideoView': 0.008976758777118307, 'conversionToFullVideoView': 4.456262574823726, 'costPerVideoView': 0.04000279418169271, 'conversionToVideoView': 0.04009403101903868, 'cpm': 1.6038732707690078}",100,52031.700280507874
0.000700811069566524,9,{'adsquad_id': ['99bd2792-dc31-4aba-82c4-4954015af14c']},99bd2792-dc31-4aba-82c4-4954015af14c,0.00373650289338956,adsquad_id,0,0.000700811069566524,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 174075.0, 'impressions': 4957705.0, 'shares': 0.0, 'spend': 7897.513617000001, 'story_opens': 0.0, 'swipes': 32325.000000000004, 'total_installs': 0.0, 'video_views': 263268.00000000006, 'view_completion': 2113611.0, 'costPerFullVideoView': 0.00373650289338956, 'conversionToFullVideoView': 8.028362733032498, 'costPerVideoView': 0.029998000581156842, 'conversionToVideoView': 0.05310279655606779, 'cpm': 1.592977721949975}",100,52031.700280507874
0.039166446835162905,31,{'adsquad_id': ['99bd2792-dc31-4aba-82c4-4954015af14c']},99bd2792-dc31-4aba-82c4-4954015af14c,0.14886908137213703,adsquad_id,0,0.039166446835162905,account,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 4702.0, 'impressions': 5330418.0, 'shares': 0.0, 'spend': 8501.615499000001, 'story_opens': 0.0, 'swipes': 33404.0, 'total_installs': 0.0, 'video_views': 301845.0, 'view_completion': 57108.0, 'costPerFullVideoView': 0.14886908137213703, 'conversionToFullVideoView': 0.1891964418824231, 'costPerVideoView': 0.02816550050191324, 'conversionToVideoView': 0.0566268911743882, 'cpm': 1.5949247317940172}",100,844.4520368004456
0.0008372521942338612,41,"{'region': ['idf'], 'adsquad_id': ['99bd2792-dc31-4aba-82c4-4954015af14c']}",99bd2792-dc31-4aba-82c4-4954015af14c,0.014970877486560109,adsquad_id,99bd2792-dc31-4aba-82c4-4954015af14c,0.0032185753429994058,adsquad_id,costPerFullVideoView,"{'conversion_sign_ups': 0.0, 'conversions': 22448.0, 'impressions': 2323311.6656094342, 'shares': 0.0, 'spend': 3771.104155354545, 'story_opens': 0.0, 'swipes': 15420.015976984325, 'total_installs': 0.0, 'video_views': 120260.69718973391, 'view_completion': 251896.0, 'costPerFullVideoView': 0.014970877486560109, 'conversionToFullVideoView': 2.094582901033632, 'costPerVideoView': 0.03135774399681816, 'conversionToVideoView': 0.051762619268813426, 'cpm': 1.623158963636218}",100,39662.0330771395
